sample_id,price
174598,25.5000
19672,31.3750
216342,16.2500
281952,19.2500
53666,22.6250
258593,20.1250
33650,20.7500
43438,19.6250
148107,23.1250
98687,30.2500
213206,13.1250
245479,19.7500
236509,23.2500
251785,20.6250
20793,32.2500
64682,16.3750
150402,18.3750
131447,10.6250
47344,25.5000
56390,19.5000
28935,19.1250
276468,14.5000
129644,29.6250
129059,19.1250
161246,14.0625
147844,32.5000
143756,30.1250
103131,20.5000
286238,21.3750
8708,26.3750
241039,16.6250
89737,13.8750
147371,33.0000
68808,17.7500
89225,25.7500
184365,18.5000
109431,20.1250
77529,23.3750
252679,21.6250
74699,20.5000
225191,21.5000
47314,20.5000
190037,23.8750
283484,12.6875
4624,20.3750
37365,17.0000
150520,17.6250
160793,16.0000
288758,17.6250
70721,17.7500
153130,20.7500
253230,14.1875
11371,16.8750
134200,14.3750
46636,18.5000
255775,13.6875
134099,16.5000
132998,20.8750
245102,19.7500
106588,28.0000
40475,19.5000
35737,22.5000
75488,12.0000
243789,31.8750
93502,30.8750
233628,21.6250
86958,21.0000
98928,15.4375
215242,24.3750
264446,14.5625
199345,21.2500
153369,14.3750
242403,20.7500
195633,31.6250
253943,14.0625
210835,19.5000
203602,22.8750
24911,27.7500
82198,15.8750
222247,22.7500
192793,24.7500
104529,10.1875
31090,16.2500
11109,17.6250
125529,19.7500
120658,19.3750
235470,23.3750
216872,24.0000
1366,35.0000
133729,24.8750
139689,21.1250
279258,21.8750
97282,20.6250
288383,16.2500
116389,17.2500
173568,22.5000
262785,17.1250
92633,19.8750
219247,17.7500
254679,25.8750
68759,20.5000
114484,17.7500
77864,21.8750
264420,19.5000
68473,19.5000
284648,11.1875
33357,14.2500
103968,20.1250
49470,24.8750
28890,20.5000
200182,16.8750
104436,24.0000
88704,17.5000
49343,12.3125
146051,32.7500
75411,21.7500
81149,16.7500
290573,21.3750
151498,19.6250
291639,17.0000
56972,18.2500
70534,20.3750
182536,14.0000
254227,19.0000
133565,20.0000
86422,14.0000
198654,23.7500
224439,10.3750
122263,23.5000
246957,21.7500
228792,22.2500
151419,21.5000
180019,16.7500
269000,28.7500
126116,17.8750
72182,17.6250
50911,21.5000
22336,16.5000
85561,18.0000
248192,16.6250
93970,22.1250
213816,18.2500
16889,24.0000
15442,29.1250
203089,23.5000
279417,23.6250
193127,19.2500
198525,25.2500
219538,21.5000
90945,20.8750
254383,20.7500
115404,18.0000
96786,12.5625
259493,25.5000
173435,17.8750
73281,17.3750
199003,23.6250
238125,20.8750
230530,26.1250
27633,15.3125
92118,17.2500
212816,20.8750
89159,12.7500
131701,17.3750
34332,26.3750
78208,24.0000
130144,26.1250
181900,17.3750
147260,33.2500
21298,25.8750
78630,19.3750
145463,20.6250
181331,16.0000
68026,24.7500
107328,23.6250
12930,29.0000
255057,20.5000
273075,21.5000
41615,15.3750
87308,19.3750
5700,15.0625
171022,17.7500
95699,24.6250
7807,24.6250
14094,17.3750
220034,22.7500
188365,21.8750
294134,13.7500
289489,22.5000
29363,16.8750
142340,31.6250
159952,9.4375
239851,16.1250
86371,24.8750
181699,19.5000
95608,16.3750
167151,18.5000
203800,22.2500
260961,15.6875
561,21.8750
219613,28.1250
298494,24.2500
118689,27.2500
270488,19.5000
153189,12.4375
258769,22.8750
135071,20.1250
269187,12.8750
66891,23.1250
237849,24.2500
213497,26.7500
96083,15.6875
209195,17.7500
258460,14.6250
102916,12.1250
11926,19.5000
84021,12.3125
160011,16.3750
192787,28.8750
186032,21.8750
269038,22.2500
210521,24.1250
259077,11.8125
245588,29.3750
61349,23.5000
2440,34.2500
93741,14.4375
126159,14.8750
108584,20.6250
138883,19.2500
100547,15.3125
114363,20.7500
19186,32.2500
58644,20.7500
143305,13.1250
248939,15.1250
155123,18.8750
260415,14.6250
58579,22.8750
261276,16.8750
178859,21.7500
157472,24.6250
6061,20.8750
212250,21.6250
242470,19.6250
284155,14.1875
159980,19.5000
187478,18.0000
275879,15.6875
206880,22.6250
99207,25.6250
271559,19.1250
206246,18.8750
250007,22.3750
116474,21.5000
96162,14.9375
203860,16.7500
20598,18.3750
187229,14.7500
71704,22.2500
190838,21.5000
235135,19.8750
235858,19.1250
199593,24.8750
145032,30.6250
181022,17.3750
59796,20.2500
177029,15.6250
261606,22.5000
193771,22.5000
294082,11.5625
190929,17.5000
89431,23.3750
235156,21.0000
225340,23.0000
129273,19.6250
172668,19.1250
109500,21.8750
186350,20.2500
68038,19.2500
31763,24.8750
41720,16.8750
206618,13.6250
172690,19.7500
292208,14.9375
273819,13.9375
243462,18.3750
222467,21.5000
195771,34.7500
280455,20.1250
42717,20.7500
108167,31.8750
149325,32.2500
23108,18.3750
213975,19.6250
211807,26.2500
216954,14.7500
280860,21.0000
156949,22.7500
86615,17.0000
269871,18.5000
145774,33.5000
123375,20.6250
234458,12.8750
93601,20.1250
82740,18.1250
585,19.5000
153138,19.1250
268890,11.0625
12259,25.1250
263044,23.1250
124328,19.0000
69112,20.7500
21188,31.5000
246496,10.6875
196498,32.2500
224332,15.7500
96918,15.2500
295943,14.0000
40707,18.8750
65413,18.7500
282995,22.2500
133095,20.5000
162703,21.1250
181635,20.8750
263120,20.6250
3844,22.8750
115790,21.0000
113251,18.0000
71533,23.5000
148489,26.8750
88065,8.6250
165586,21.7500
49484,17.6250
294861,16.3750
151927,13.5000
96260,21.2500
224569,15.9375
93633,22.1250
161841,15.7500
4587,21.8750
64108,27.7500
285222,13.9375
152321,33.7500
72587,16.5000
76131,18.8750
241293,23.5000
23244,20.8750
35269,12.8125
121417,21.0000
33621,14.7500
200873,19.3750
47677,24.5000
130261,29.1250
218381,19.1250
173929,14.6250
149574,23.5000
168096,17.8750
118282,22.3750
87015,15.8750
14230,25.1250
82975,30.8750
42344,16.8750
242296,23.0000
111057,27.6250
136594,15.6875
253070,14.6250
96763,20.7500
33204,27.0000
270874,25.7500
256601,20.1250
208413,20.3750
298683,24.1250
150326,16.1250
220519,18.7500
9857,19.2500
290547,22.0000
67868,22.2500
211946,23.5000
54814,25.8750
225051,13.3125
160216,15.3750
281718,16.5000
91925,21.6250
170581,15.6250
145478,34.5000
271849,13.4375
13784,20.1250
179242,30.3750
146924,33.5000
160154,14.5625
206004,23.8750
137077,20.5000
232088,18.0000
138573,20.1250
72899,24.1250
69429,28.0000
68563,27.5000
238751,16.8750
161463,27.5000
104111,14.3750
241769,23.8750
172917,19.1250
238606,13.5625
124573,17.2500
2595,32.7500
77740,16.5000
142206,34.0000
220175,24.1250
37564,20.6250
98411,21.7500
48457,16.8750
101213,16.8750
177251,18.5000
290059,18.7500
269407,18.8750
131995,16.6250
67627,25.6250
257663,13.6875
66787,20.6250
207505,23.7500
98495,24.8750
192061,21.1250
53926,22.5000
81707,18.5000
249939,15.5000
15944,15.1875
165256,23.3750
51295,20.3750
68267,21.0000
91451,19.7500
2643,33.5000
172860,26.3750
52304,18.7500
37360,21.8750
131094,31.3750
225345,22.3750
273492,12.4375
132873,15.5625
122581,17.7500
8477,19.3750
291815,24.3750
9906,20.8750
235965,17.5000
150813,23.3750
137502,21.3750
37884,18.0000
32935,14.8125
16356,21.3750
160397,22.3750
246582,18.1250
251047,20.3750
238229,18.8750
268140,21.0000
285647,18.1250
205476,26.8750
72760,27.6250
123497,26.2500
135883,22.6250
294868,14.5000
182893,17.0000
34256,17.6250
40245,10.6250
163481,18.7500
122295,26.7500
103549,12.5625
41805,17.6250
176189,26.3750
247981,18.5000
273162,21.2500
218014,18.0000
173287,28.6250
228521,23.1250
4085,33.7500
250264,14.5625
243175,22.5000
111173,11.6250
28397,16.2500
245278,20.5000
225737,24.5000
62994,25.7500
242806,30.3750
49803,17.1250
61129,21.3750
228049,19.6250
249685,24.1250
45483,23.5000
131429,18.2500
111526,25.1250
80331,16.1250
247751,21.1250
125678,21.6250
17653,19.6250
247554,16.7500
275883,16.7500
206589,19.0000
251032,19.2500
259755,31.8750
84440,27.7500
159961,18.8750
112877,24.5000
253382,24.1250
250983,22.0000
282664,26.2500
97341,23.0000
36515,18.8750
83147,18.7500
192661,22.0000
152197,32.2500
72332,27.8750
118545,24.0000
262703,20.8750
198416,21.8750
71620,25.5000
244418,20.0000
224198,15.8750
99432,26.1250
186420,13.1250
289158,19.6250
299075,12.9375
262174,22.5000
233857,22.6250
240224,28.8750
6756,30.7500
150633,14.7500
272890,14.8750
67600,20.5000
35062,22.2500
288668,20.8750
279969,22.8750
138058,20.2500
110543,24.7500
134521,17.7500
188758,29.2500
34525,26.5000
81272,14.2500
80680,20.3750
144552,14.4375
7534,22.6250
93379,22.0000
114906,22.8750
282486,12.6875
154308,21.2500
108083,14.6250
131798,21.3750
199061,25.2500
185391,23.0000
237552,21.2500
269109,13.6250
64217,22.1250
17615,21.1250
108257,23.5000
218391,19.3750
108677,14.2500
189533,19.7500
51148,26.6250
81843,18.6250
52612,25.1250
180601,28.8750
291151,13.0000
147446,32.0000
299342,18.5000
45505,21.8750
253050,17.5000
54180,25.2500
98146,22.3750
33091,17.3750
12835,16.7500
276059,18.0000
72065,25.0000
71828,22.2500
294942,9.3125
149166,19.3750
198178,18.7500
165351,21.8750
20252,33.0000
237631,17.7500
71004,16.0000
280509,25.7500
289924,16.2500
54746,17.2500
176590,27.6250
38846,25.5000
194370,17.3750
177458,25.8750
66525,21.3750
67988,17.5000
32466,19.7500
38063,23.2500
53939,20.3750
30198,17.1250
232255,20.5000
108071,31.2500
191326,17.6250
297511,18.5000
113972,27.2500
296502,29.2500
32107,26.1250
164098,22.1250
192778,22.6250
30013,18.1250
197109,26.3750
191931,16.3750
199065,22.1250
235818,13.7500
204768,18.1250
219877,26.2500
127940,23.7500
204244,22.5000
150236,24.1250
192756,27.6250
126326,20.7500
51976,19.6250
90862,23.5000
209828,22.7500
265703,25.3750
292515,19.2500
213828,19.7500
278903,21.8750
58531,19.2500
13995,18.2500
208619,20.8750
22631,25.6250
57620,29.7500
24744,16.6250
293147,18.2500
142405,34.5000
241784,24.8750
134121,21.2500
153927,23.8750
74538,23.0000
171555,16.0000
276092,15.1250
18849,33.0000
177283,18.3750
118811,18.1250
143713,32.7500
123583,20.0000
70883,20.8750
159299,20.5000
100,22.6250
40128,22.5000
185633,21.2500
92987,18.2500
54133,22.2500
181961,19.2500
115533,25.1250
31238,23.0000
293072,16.6250
296357,23.6250
290944,18.7500
232184,17.8750
95223,23.2500
6067,24.7500
102264,25.1250
90041,13.7500
90616,15.0000
62663,24.6250
48305,14.6875
220246,17.3750
112759,18.5000
162741,21.0000
212595,22.1250
281378,26.0000
294187,25.8750
24375,14.4375
217378,17.6250
236052,21.0000
22340,24.7500
38836,13.0000
111996,19.5000
296349,20.5000
78659,22.0000
166750,12.6875
181280,19.1250
77402,19.1250
84240,23.1250
88957,18.1250
6917,14.7500
17551,12.2500
197490,19.5000
225904,17.8750
42862,19.5000
101377,20.5000
54696,16.3750
96298,13.8750
174007,19.0000
125763,26.0000
178461,16.7500
135641,30.8750
61107,19.2500
268057,18.6250
138586,21.3750
226417,24.2500
66135,20.6250
132622,21.3750
147831,33.5000
146885,32.2500
36446,23.1250
59507,29.3750
291266,24.7500
59032,18.2500
212230,20.1250
28134,16.8750
109823,28.0000
278006,23.2500
70225,28.8750
179951,23.5000
204742,20.6250
31700,21.8750
263696,16.8750
107748,23.3750
54177,25.2500
103713,20.0000
252849,21.8750
12584,22.5000
208075,18.1250
2908,19.0000
265635,12.9375
232851,23.7500
47534,17.3750
116116,18.0000
295695,15.8125
231017,18.1250
168527,17.5000
150335,23.2500
169818,15.3750
129882,25.2500
64693,24.1250
201247,17.2500
206710,16.5000
35852,16.6250
66557,21.0000
270879,24.6250
98390,15.9375
134361,18.0000
221624,23.5000
270028,18.5000
265893,11.2500
220059,21.8750
32841,22.2500
128188,18.5000
193657,19.5000
55555,19.6250
159073,27.7500
247278,17.0000
210903,14.9375
196686,24.3750
193876,15.9375
108395,21.5000
277014,19.6250
268519,15.8125
224617,23.8750
298159,20.6250
25635,28.5000
109882,20.3750
270257,26.0000
126196,26.8750
18378,16.1250
295107,15.3750
218450,25.3750
149391,25.6250
267166,19.8750
54508,25.8750
168959,13.0000
119411,24.3750
80409,14.8125
91737,12.9375
188998,16.7500
103642,29.0000
233233,19.2500
63970,15.6250
93980,20.3750
143005,24.6250
2109,34.5000
277665,17.5000
256184,16.5000
285066,21.7500
156971,28.8750
261957,24.5000
168263,17.3750
99515,23.6250
126749,14.5625
227782,18.5000
166618,19.6250
39951,14.1875
257848,13.4375
108150,26.1250
200530,17.8750
297760,16.8750
62432,23.3750
256205,20.8750
170972,15.5625
281533,19.5000
273034,15.7500
134965,17.1250
287158,24.5000
129771,26.0000
125804,23.3750
260441,21.6250
103079,19.0000
104291,21.3750
92654,26.5000
63907,20.7500
141737,22.2500
91965,26.1250
186422,13.0000
208110,21.3750
150732,22.6250
177490,13.5000
25248,17.2500
105702,23.8750
125023,17.6250
238925,20.2500
25272,29.2500
114246,22.0000
221673,26.0000
126294,20.1250
81752,16.2500
142107,35.0000
53451,15.7500
66905,17.2500
3427,16.5000
76962,12.4375
288495,19.7500
30669,23.2500
120053,16.2500
99805,21.6250
110607,28.1250
105933,19.1250
10890,17.1250
203610,25.0000
59194,21.6250
252812,21.1250
204655,16.8750
83686,18.2500
97682,25.6250
297431,21.7500
243788,31.0000
229366,20.3750
142987,33.5000
169795,19.6250
186398,15.1875
49005,19.3750
230152,18.5000
220700,15.8125
187447,24.5000
171027,20.7500
268837,19.1250
260436,18.2500
78469,16.0000
187518,15.2500
94427,12.3125
7978,19.3750
238128,15.7500
176944,18.3750
261059,21.6250
143866,33.7500
141597,16.1250
113784,20.5000
162718,15.7500
15235,16.0000
168739,16.7500
29198,26.0000
172392,22.2500
140857,23.0000
232539,20.2500
200770,18.0000
95206,23.0000
21225,23.1250
165923,21.0000
286031,20.5000
123402,24.0000
141345,23.5000
185235,30.6250
149059,34.0000
126256,16.5000
55783,21.7500
10149,22.0000
23157,22.6250
62986,28.0000
83341,10.2500
211693,16.5000
270827,24.0000
92432,23.3750
222635,19.1250
1697,34.5000
31580,21.6250
258898,18.7500
21527,22.1250
50846,20.2500
156214,26.8750
76180,19.1250
78263,20.5000
121612,23.0000
207258,26.0000
130277,25.6250
14924,18.6250
10881,17.8750
235096,22.7500
292225,19.3750
95527,22.8750
14258,19.8750
108941,24.2500
235808,22.2500
225930,25.1250
177018,17.0000
159079,26.0000
178963,18.0000
51085,19.0000
212100,16.0000
160711,18.0000
75286,11.0000
286053,17.1250
152792,16.1250
70066,20.6250
159387,16.8750
10572,14.5625
220281,23.2500
106708,23.8750
203718,23.8750
185346,16.5000
219491,16.8750
281638,9.4375
79927,21.0000
213410,20.0000
112120,25.0000
48286,18.8750
148933,15.7500
66895,25.2500
182996,12.8125
14150,22.8750
11061,27.3750
273229,14.4375
211317,22.2500
231288,20.6250
77503,19.6250
273639,10.3750
150509,17.5000
77546,18.0000
18828,31.8750
191665,19.6250
91317,23.2500
279237,21.5000
8579,18.7500
58640,22.0000
201927,18.6250
208477,28.1250
246076,29.0000
8845,15.8750
261725,21.7500
142778,34.5000
218490,22.7500
233234,26.3750
245731,27.8750
44727,14.0625
80256,21.3750
32469,13.5000
102725,28.1250
105769,27.6250
31581,13.6250
189690,19.1250
42953,23.2500
273979,18.2500
183110,21.1250
262975,21.3750
135559,14.5625
144351,33.0000
156961,20.5000
78202,21.0000
5839,17.3750
98816,19.6250
167014,21.2500
19528,32.2500
188562,14.0000
163994,21.1250
205167,18.6250
159055,13.2500
24339,9.7500
246105,19.3750
259530,20.5000
240687,26.3750
114356,26.1250
46411,22.7500
259424,20.5000
55130,22.3750
270067,15.0625
42354,12.0625
55257,26.8750
268795,25.3750
203007,19.3750
82346,20.6250
171973,17.3750
253670,20.1250
91929,26.7500
107945,20.7500
88463,16.3750
249589,15.7500
144291,34.0000
193784,29.3750
241171,24.6250
10026,13.5000
116696,22.0000
160409,13.9375
122791,18.0000
18520,13.7500
13879,20.5000
108740,25.5000
135218,20.3750
52274,19.8750
229017,20.8750
93398,11.5000
203053,13.6250
193750,20.5000
252485,21.5000
66717,21.3750
96895,18.8750
106272,10.1875
232218,17.2500
19384,32.7500
116893,23.5000
94264,22.3750
117901,26.6250
478,19.1250
124898,28.8750
138891,16.7500
218022,13.3125
295673,15.5000
41419,22.1250
111707,26.2500
164308,24.0000
102693,19.3750
141165,19.3750
129284,19.3750
227998,24.5000
127882,16.8750
3329,16.3750
144976,33.7500
38810,20.7500
107415,24.2500
42496,22.7500
250788,25.5000
209778,19.1250
209136,15.6250
81425,15.3125
96085,29.5000
167970,24.7500
78824,20.0000
158275,22.7500
251270,19.2500
107409,28.8750
180559,13.8750
199297,15.8750
71013,30.7500
104377,23.7500
299076,14.4375
52017,10.8750
185939,15.4375
24224,20.0000
45119,16.1250
88307,26.8750
12908,17.6250
102792,21.7500
232971,26.0000
119791,28.2500
67478,13.8750
233932,19.2500
205940,17.3750
34137,19.2500
91420,25.2500
230500,12.8125
99710,23.0000
235133,22.0000
277213,27.0000
19400,34.5000
237456,17.5000
121658,22.7500
277650,21.0000
72039,32.5000
71798,24.8750
182421,16.6250
115809,26.5000
181534,18.7500
278074,14.0625
221153,22.8750
34217,17.6250
76530,23.0000
99918,12.1875
195304,33.5000
121675,26.1250
6391,21.5000
74840,20.1250
144601,21.7500
39779,16.6250
110498,26.1250
58544,23.7500
245826,18.3750
32038,24.7500
290287,27.5000
138206,12.0000
254594,19.8750
88596,13.3125
30663,21.6250
26006,23.5000
145548,32.5000
148101,22.3750
141848,21.3750
6906,19.1250
279520,18.7500
192534,19.1250
11945,14.2500
259340,21.2500
61497,20.5000
220790,19.3750
277751,24.5000
229576,24.5000
116966,19.2500
204069,16.7500
126551,11.1875
295654,16.8750
270357,17.8750
18148,32.7500
232214,19.3750
162939,18.1250
12546,16.6250
251774,23.2500
11133,26.0000
84116,22.2500
246757,22.0000
122786,23.3750
115689,24.0000
49148,20.3750
274677,19.5000
102435,15.4375
273393,22.2500
263331,16.3750
195072,15.7500
142437,33.0000
293080,20.1250
163937,14.9375
111016,20.1250
171733,18.6250
1756,33.5000
77414,25.8750
173275,25.2500
205642,18.3750
52045,16.3750
155623,19.2500
91604,22.7500
8252,22.1250
28345,19.5000
203742,23.8750
293998,20.6250
140772,21.0000
142390,33.7500
280907,28.3750
145442,25.1250
62879,28.6250
90372,16.6250
36505,12.7500
18625,11.9375
202358,22.7500
108642,23.1250
291391,25.1250
183424,20.0000
266503,21.0000
141135,16.2500
185316,17.8750
207405,21.3750
119435,13.8750
77520,16.0000
288397,25.0000
246351,27.8750
207538,26.1250
21280,21.6250
93999,15.2500
250001,27.8750
2574,33.7500
259032,21.2500
60773,21.7500
66704,20.2500
100337,13.6250
29923,23.5000
37393,17.1250
228449,13.8750
35480,24.3750
85156,20.0000
207757,16.6250
230304,17.6250
244204,31.0000
285882,18.5000
260548,24.0000
286264,20.7500
77844,22.7500
40401,8.2500
168487,18.3750
15528,18.7500
48602,18.8750
89330,20.6250
4253,17.7500
213784,27.1250
289599,20.7500
126466,18.7500
246566,16.0000
206510,20.5000
33044,20.0000
97658,19.6250
136494,20.6250
108725,17.3750
33210,20.2500
114556,15.8125
14022,21.5000
158290,17.7500
108276,24.0000
212604,22.1250
153881,21.0000
39523,20.6250
101103,10.7500
148740,34.0000
288474,17.6250
131804,18.6250
210826,21.3750
273838,26.2500
257052,15.3125
178150,12.2500
123792,17.6250
284610,20.5000
193682,20.3750
149079,21.2500
2371,31.3750
163451,27.8750
203425,17.1250
292779,22.1250
284785,20.0000
236665,18.1250
127883,17.7500
96069,20.3750
49916,22.5000
251923,18.5000
270851,28.3750
98612,16.6250
18020,31.2500
162210,16.2500
275984,16.8750
124489,16.5000
124677,18.8750
203442,28.0000
194657,16.7500
293709,26.5000
246040,23.1250
274872,20.5000
135539,22.3750
153064,22.2500
91856,16.8750
198319,16.7500
93973,17.0000
29983,15.6875
260808,22.6250
190142,21.8750
22826,21.3750
53138,25.5000
256530,20.5000
107397,27.8750
68306,29.2500
248745,26.5000
24589,16.7500
183503,17.6250
264658,23.3750
73369,25.6250
244074,19.0000
117186,16.1250
47478,15.6875
179839,26.1250
188053,20.5000
247206,25.3750
43765,20.0000
278895,25.3750
130185,28.8750
267839,18.7500
3623,22.7500
175954,21.8750
115079,26.2500
118883,20.6250
238712,20.3750
63586,18.1250
211835,24.1250
97336,26.1250
185621,11.6875
97058,12.6250
157656,23.3750
157002,28.0000
267838,19.7500
194177,17.7500
113708,19.0000
148282,33.2500
34321,28.1250
96243,23.0000
59654,15.2500
222004,20.1250
127064,21.0000
289706,15.5625
18006,33.5000
257516,18.5000
81683,18.2500
258893,25.3750
66471,27.5000
140803,18.8750
14277,20.6250
44684,18.0000
180021,15.2500
258645,15.1875
49587,15.1875
289863,22.7500
159364,20.8750
51612,24.0000
205411,23.8750
12943,21.3750
129987,15.2500
96188,19.6250
122802,17.5000
257025,7.0000
72636,24.7500
162215,14.3125
152772,17.2500
179939,14.6250
138399,23.1250
249543,18.6250
249020,21.7500
122833,14.8125
271412,28.1250
124835,25.8750
154566,23.3750
121405,18.3750
101455,10.9375
233564,22.5000
95316,15.3125
270442,17.5000
285998,24.5000
228115,27.1250
279862,23.2500
255208,22.1250
153190,14.0625
48820,29.0000
90531,13.8750
287905,19.3750
191101,13.6875
39897,21.6250
73248,18.6250
248766,8.6875
200685,24.3750
298279,21.5000
243019,16.1250
269130,16.5000
145566,33.5000
275614,23.1250
118424,20.0000
249258,29.7500
173346,13.4375
63315,19.8750
5999,21.3750
174643,21.5000
116852,23.5000
17331,16.2500
128684,21.6250
64891,26.5000
196107,32.5000
173769,19.8750
274108,22.1250
227245,19.5000
208172,24.8750
35713,15.5000
4228,21.1250
37698,18.3750
244638,13.1250
222438,23.5000
238809,28.8750
46468,22.3750
261438,11.6875
276592,12.7500
185358,25.1250
563,19.5000
248853,8.1875
201854,15.3750
41804,15.1875
163383,20.2500
241045,13.9375
176690,21.6250
199013,20.2500
